3.098800000000000214e-05 8.081661160977873237e+01
3.161399999999999920e-05 8.238714587094285946e+01
3.225200000000000224e-05 8.398657986752542115e+01
3.290400000000000209e-05 8.561987874305542334e+01
3.356900000000000335e-05 8.728448637400637722e+01
3.424699999999999923e-05 8.898035508214269385e+01
3.493800000000000329e-05 9.070743774159397788e+01
3.564399999999999958e-05 9.247068093339440509e+01
3.636399999999999946e-05 9.426753267740390640e+01
3.709899999999999835e-05 9.610043473075913312e+01
3.784800000000000084e-05 9.796684007298813412e+01
3.861299999999999775e-05 9.987167695466015971e+01
3.939300000000000044e-05 1.018123977123732686e+02
4.018899999999999757e-05 1.037914334136971632e+02
4.100100000000000267e-05 1.058087248515877974e+02
4.182900000000000219e-05 1.078642134801763319e+02
4.267399999999999834e-05 1.099603210917754126e+02
4.353599999999999788e-05 1.120969848776605744e+02
4.441600000000000300e-05 1.142766186536134683e+02
4.531299999999999797e-05 1.164966813584680665e+02
4.622799999999999853e-05 1.187595845065517040e+02
4.716200000000000009e-05 1.210677328785571518e+02
4.811500000000000266e-05 1.234210560896519695e+02
4.908699999999999945e-05 1.258194845265667823e+02
5.007799999999999724e-05 1.282629493591376786e+02
5.109000000000000043e-05 1.307563082836408057e+02
5.212200000000000004e-05 1.332970219042518636e+02
5.317499999999999826e-05 1.358874773890795211e+02
5.424900000000000186e-05 1.385275980270409377e+02
5.534499999999999950e-05 1.412197633982905529e+02
5.646299999999999795e-05 1.439638929603326858e+02
5.760399999999999939e-05 1.467623587856533049e+02
5.876700000000000164e-05 1.496126267113346273e+02
5.995499999999999772e-05 1.525219629681324420e+02
6.116600000000000357e-05 1.554853817010123578e+02
6.240100000000000106e-05 1.585052457656239255e+02
6.366200000000000136e-05 1.615863540620626679e+02
6.494800000000000226e-05 1.647261698597727104e+02
6.626000000000000596e-05 1.679270423808576993e+02
6.759900000000000110e-05 1.711913145029023724e+02
6.896399999999999904e-05 1.745164526277168591e+02
7.035700000000000417e-05 1.779072313227630104e+02
7.177900000000000513e-05 1.813659801199748074e+02
7.322899999999999971e-05 1.848901632043031213e+02
7.470800000000000368e-05 1.884821086977719631e+02
7.621700000000000566e-05 1.921441385287485559e+02
7.775699999999999431e-05 1.958785684619690244e+02
7.932799999999999672e-05 1.996852859251735595e+02
8.092999999999999933e-05 2.035641795829171485e+02
8.256500000000000655e-05 2.075199764225996830e+02
8.423300000000000481e-05 2.115525566428237028e+02
8.593499999999999631e-05 2.156642166200344377e+02
8.767099999999999459e-05 2.198548336994392116e+02
8.944200000000000186e-05 2.241266977915570351e+02
9.124900000000000675e-05 2.284820928709039265e+02
9.309199999999999572e-05 2.329208894566205288e+02
9.497300000000000024e-05 2.374477709540520891e+02
9.689100000000000457e-05 2.420601959228984583e+02
9.884900000000000175e-05 2.467652400167218047e+02
1.008499999999999983e-04 2.515695723094324308e+02
1.028800000000000043e-04 2.564392618319221242e+02
1.049599999999999980e-04 2.614250341080498856e+02
1.070799999999999980e-04 2.665027438400346682e+02
1.092400000000000044e-04 2.716722449618503674e+02
1.114499999999999985e-04 2.769572967881593968e+02
1.136999999999999990e-04 2.823338110540609023e+02
1.160000000000000007e-04 2.878255164456984403e+02
1.183399999999999952e-04 2.934083672740588327e+02
1.207300000000000045e-04 2.991060544617322989e+02
1.231700000000000015e-04 3.049183839806481160e+02
1.256600000000000132e-04 3.108451631141711005e+02
1.281999999999999991e-04 3.168862004753222550e+02
1.307900000000000132e-04 3.230413060176692284e+02
1.334300000000000015e-04 3.293102889433135374e+02
1.361300000000000129e-04 3.357166764268146721e+02
1.388799999999999985e-04 3.422365318177245399e+02
1.416800000000000123e-04 3.488696704319573314e+02
1.445399999999999951e-04 3.556395705289986608e+02
1.474600000000000010e-04 3.625459937309999532e+02
1.504400000000000030e-04 3.695887029131830559e+02
1.534800000000000010e-04 3.767674622175271679e+02
1.565799999999999950e-04 3.840820370574984395e+02
1.597500000000000070e-04 3.915557568808861220e+02
1.629699999999999931e-04 3.991412324153132545e+02
1.662699999999999920e-04 4.069088836395559383e+02
1.696199999999999921e-04 4.147878376157795515e+02
1.730500000000000050e-04 4.228483950015191226e+02
1.765500000000000088e-04 4.310667424818828977e+02
1.801100000000000086e-04 4.394191442566465753e+02
1.837499999999999941e-04 4.479522417008031994e+02
1.874599999999999975e-04 4.566422818996358046e+02
1.912499999999999866e-04 4.655123708646213458e+02
1.951099999999999937e-04 4.745387906189911860e+02
1.990600000000000084e-04 4.837679846248850026e+02
2.030799999999999869e-04 4.931528869380420019e+02
2.071800000000000052e-04 5.027165368338337430e+02
2.113700000000000041e-04 5.124818961897137797e+02
2.156399999999999886e-04 5.224252949646723891e+02
2.199900000000000130e-04 5.325463994220451696e+02
2.244400000000000128e-04 5.428913512877130643e+02
2.289699999999999982e-04 5.534132480433381716e+02
2.335899999999999912e-04 5.641349499359774882e+02
2.383099999999999867e-04 5.750792584813232224e+02
2.431300000000000117e-04 5.862457210672353085e+02
2.480399999999999901e-04 5.976107479414034742e+02
2.530499999999999980e-04 6.091970624590129546e+02
2.581600000000000084e-04 6.210042103886399900e+02
2.633800000000000160e-04 6.330548122050787470e+02
2.687000000000000261e-04 6.453252954797975462e+02
2.741299999999999792e-04 6.578382083345762794e+02
2.796599999999999889e-04 6.705700157054507144e+02
2.853099999999999907e-04 6.835662664151521994e+02
2.910799999999999846e-04 6.968263736049414092e+02
2.969599999999999757e-04 7.103267984938881909e+02
3.029600000000000131e-04 7.240899407380391040e+02
3.090799999999999884e-04 7.381152056226399054e+02
3.153200000000000100e-04 7.524019954231574729e+02
3.216900000000000185e-04 7.669725726657331961e+02
3.281900000000000138e-04 7.818262153529030911e+02
3.348199999999999961e-04 7.969622551565889808e+02
3.415800000000000195e-04 8.123800505729660699e+02
3.484800000000000245e-04 8.281016918335501487e+02
3.555200000000000114e-04 8.441264231938108651e+02
3.626999999999999799e-04 8.604534828914567015e+02
3.700299999999999792e-04 8.771048084681660839e+02
3.775100000000000092e-04 8.940795562851302520e+02
3.851300000000000209e-04 9.113542157008199638e+02
3.929100000000000040e-04 9.289731763023519306e+02
4.008500000000000127e-04 9.469355228711241352e+02
4.089499999999999928e-04 9.652403601988213495e+02
4.172099999999999984e-04 9.838867293677895987e+02
4.256400000000000244e-04 1.002896198510818635e+03
4.342400000000000166e-04 1.022267713463628411e+03
4.430099999999999750e-04 1.042000207497558222e+03
4.519600000000000028e-04 1.062115063713663858e+03
4.610899999999999916e-04 1.082611112836034636e+03
4.703999999999999957e-04 1.103487006835730426e+03
4.799100000000000046e-04 1.124786379683935365e+03
4.895999999999999745e-04 1.146463215646472236e+03
4.994900000000000034e-04 1.168560939159564441e+03
5.095800000000000373e-04 1.191078135998207472e+03
5.198800000000000166e-04 1.214035646181924903e+03
5.303800000000000008e-04 1.237409681847793991e+03
5.410900000000000388e-04 1.261220982328931996e+03
5.520199999999999630e-04 1.285490150537359114e+03
5.631699999999999900e-04 1.310215204264673503e+03
5.745499999999999522e-04 1.335416692485449175e+03
5.861599999999999580e-04 1.361092865512913932e+03
5.980000000000000072e-04 1.387241844026690842e+03
6.100800000000000407e-04 1.413883755293441482e+03
6.223999999999999498e-04 1.441016561046692232e+03
6.349800000000000496e-04 1.468682139808109469e+03
6.478000000000000251e-04 1.496834298097295459e+03
6.608900000000000234e-04 1.525536619674885515e+03
6.742399999999999956e-04 1.554764257143194982e+03
6.878599999999999905e-04 1.584536918681280440e+03
7.017599999999999489e-04 1.614873946501691989e+03
7.159300000000000386e-04 1.645750827351917451e+03
7.303999999999999729e-04 1.677230083087778667e+03
7.451499999999999790e-04 1.709265246938914970e+03
7.602099999999999873e-04 1.741918404367251924e+03
7.755600000000000081e-04 1.775143000091601834e+03
7.912299999999999715e-04 1.809000661115812818e+03
8.072100000000000455e-04 1.843465490156858550e+03
8.235200000000000029e-04 1.878577566574259208e+03
8.401599999999999520e-04 1.914333206941526669e+03
8.571300000000000013e-04 1.950728507381507825e+03
8.744399999999999829e-04 1.987780865731529275e+03
8.921099999999999950e-04 2.025528769648988145e+03
9.101299999999999885e-04 2.063946376144294845e+03
9.285199999999999530e-04 2.103071683968577872e+03
9.472699999999999480e-04 2.142878606606236644e+03
9.664100000000000121e-04 2.183424503345701396e+03
9.859300000000000962e-04 2.224683917822359490e+03
1.005899999999999893e-03 2.266799092342997938e+03
1.026199999999999899e-03 2.309511365450541689e+03
1.046899999999999914e-03 2.352962646144677365e+03
1.067999999999999939e-03 2.397146936450588782e+03
1.089600000000000030e-03 2.442266758666400165e+03
1.111599999999999915e-03 2.488106164808744779e+03
1.134100000000000082e-03 2.534866332105936181e+03
1.157000000000000042e-03 2.582330007021273104e+03
1.180400000000000069e-03 2.630698709942272217e+03
1.204200000000000105e-03 2.679758160751522155e+03
1.228499999999999991e-03 2.729706615846880595e+03
1.253400000000000000e-03 2.780739837785733926e+03
1.278700000000000019e-03 2.832438817792373811e+03
1.304500000000000104e-03 2.884999515127894028e+03
1.330900000000000095e-03 2.938615250418847609e+03
1.357799999999999936e-03 2.993072170763969098e+03
1.385200000000000060e-03 3.048357475357752719e+03
1.413200000000000090e-03 3.104664566564568304e+03
1.441699999999999969e-03 3.161781046098180468e+03
1.470799999999999972e-03 3.219895726710126837e+03
1.500599999999999937e-03 3.279194382962502459e+03
1.530899999999999969e-03 3.339265891470390216e+03
1.561799999999999907e-03 3.400296197664371903e+03
1.593299999999999968e-03 3.462271633468845721e+03
1.625499999999999992e-03 3.525373666488156232e+03
1.658399999999999978e-03 3.589581846313172264e+03
1.691900000000000088e-03 3.654689134391189782e+03
1.726000000000000104e-03 3.720680744171085280e+03
1.760899999999999922e-03 3.787926139324872111e+03
1.796499999999999920e-03 3.856213519532892406e+03
1.832800000000000097e-03 3.925524660238620527e+03
1.869800000000000021e-03 3.995841008006201719e+03
1.907599999999999964e-03 4.067332407369865450e+03
1.946100000000000087e-03 4.139788449053669865e+03
1.985400000000000012e-03 4.213372054509824011e+03
2.025499999999999957e-03 4.288065185882258447e+03
2.066500000000000194e-03 4.364029496217248379e+03
2.108200000000000178e-03 4.440870970623489484e+03
2.150800000000000021e-03 4.518934226653429505e+03
2.194199999999999883e-03 4.598010220694332929e+03
2.238599999999999878e-03 4.678435603987732065e+03
2.283799999999999893e-03 4.759819817309086829e+03
2.329900000000000200e-03 4.842314731905778899e+03
2.377000000000000206e-03 4.926063834035821856e+03
2.425000000000000072e-03 5.010863809282115653e+03
2.474000000000000071e-03 5.096859688525865749e+03
2.524000000000000202e-03 5.184017703845938740e+03
2.575000000000000032e-03 5.272303623382478690e+03
2.626999999999999995e-03 5.361682773162431658e+03
2.680000000000000090e-03 5.452120059784634577e+03
2.734199999999999998e-03 5.543917563387121845e+03
2.789400000000000039e-03 5.636694880870662928e+03
2.845799999999999892e-03 5.730743451207164071e+03
2.903300000000000151e-03 5.825860152201863457e+03
2.961899999999999950e-03 5.922003963525603467e+03
3.021699999999999994e-03 6.019295493518662624e+03
3.082800000000000124e-03 6.117849449276573068e+03
3.145100000000000066e-03 6.217456068528659671e+03
3.208599999999999820e-03 6.318068570899933547e+03
3.273400000000000094e-03 6.419796128090215461e+03
3.339500000000000021e-03 6.522584536646011657e+03
3.406999999999999872e-03 6.626531171517975963e+03
3.475799999999999810e-03 6.731433272235490222e+03
3.546000000000000107e-03 6.837388104261510307e+03
3.617700000000000169e-03 6.944486444936521366e+03
3.690800000000000157e-03 7.052518423241303026e+03
3.765300000000000070e-03 7.161425588274165420e+03
3.841400000000000023e-03 7.271436826843007111e+03
3.918999999999999741e-03 7.382341335118783718e+03
3.998200000000000365e-03 7.494213224841023475e+03
4.078899999999999887e-03 7.606842861916351467e+03
4.161299999999999721e-03 7.720444658456319303e+03
4.245399999999999868e-03 7.834944080746946383e+03
4.331200000000000327e-03 7.950266412949162259e+03
4.418599999999999958e-03 8.066205056775778758e+03
4.507899999999999581e-03 8.183080485915555073e+03
4.598999999999999790e-03 8.300678963654057952e+03
4.691899999999999717e-03 8.418920304024011784e+03
4.786699999999999636e-03 8.537848155455250890e+03
4.883400000000000414e-03 8.657377622300447911e+03
4.982000000000000317e-03 8.777425175441299871e+03
5.082699999999999892e-03 8.898143802064254487e+03
5.185300000000000326e-03 9.019203480644799129e+03
5.290099999999999837e-03 9.140865390096698320e+03
5.396899999999999614e-03 9.262802071260604862e+03
5.505999999999999610e-03 9.385258266025348348e+03
5.617200000000000144e-03 9.507909319368536671e+03
5.730700000000000030e-03 9.630879472593367609e+03
5.846399999999999861e-03 9.753960960054128009e+03
5.964500000000000184e-03 9.877259158503245999e+03
6.085000000000000131e-03 1.000066479753162275e+04
6.207999999999999977e-03 1.012416882358906514e+04
6.333400000000000314e-03 1.024756023137039847e+04
6.461299999999999683e-03 1.037082782048652734e+04
6.591800000000000090e-03 1.049395333641352227e+04
6.725000000000000075e-03 1.061691147743899273e+04
6.860899999999999638e-03 1.073959243373960453e+04
6.999499999999999646e-03 1.086187871945747429e+04
7.140900000000000372e-03 1.098372647023639729e+04
7.285100000000000083e-03 1.110501234998586187e+04
7.432300000000000191e-03 1.122577663512865001e+04
7.582400000000000424e-03 1.134580780517524727e+04
7.735599999999999594e-03 1.146513492696672802e+04
7.891900000000000304e-03 1.158362271294092534e+04
8.051300000000000817e-03 1.170113784686538929e+04
8.213899999999999674e-03 1.181764535296186841e+04
8.379899999999999155e-03 1.193314590464025241e+04
8.549199999999999855e-03 1.204740818072594448e+04
8.721899999999999445e-03 1.216035958830002346e+04
8.898100000000000800e-03 1.227192155729312253e+04
9.077800000000000452e-03 1.238194949173320856e+04
9.261200000000000682e-03 1.249041757503145163e+04
9.448299999999999754e-03 1.259717404175464435e+04
9.639200000000000546e-03 1.270212387344378112e+04
9.833899999999999586e-03 1.280516287826754342e+04
1.003300000000000025e-02 1.290642926811815960e+04
1.023499999999999931e-02 1.300499359735901635e+04
1.044199999999999989e-02 1.310173102073029804e+04
1.065299999999999928e-02 1.319599084540067815e+04
1.086799999999999919e-02 1.328762558035458460e+04
1.108800000000000063e-02 1.337688612615050988e+04
1.131199999999999914e-02 1.346319651504589638e+04
1.153999999999999991e-02 1.354642129863856462e+04
1.177300000000000048e-02 1.362683838989769356e+04
1.201100000000000084e-02 1.370423050526253610e+04
1.225399999999999927e-02 1.377837573153046105e+04
1.250099999999999996e-02 1.384881943629833040e+04
1.275399999999999971e-02 1.391595973962951211e+04
1.301100000000000000e-02 1.397909719403816962e+04
1.327399999999999934e-02 1.403855998895282210e+04
1.354299999999999948e-02 1.409413141952579463e+04
1.381600000000000016e-02 1.414525121149550432e+04
1.409499999999999989e-02 1.419226414805870809e+04
1.438000000000000042e-02 1.423491402817950984e+04
1.467000000000000075e-02 1.427284641468931113e+04
1.496699999999999940e-02 1.430614599331841964e+04
1.526899999999999959e-02 1.433441588265420251e+04
1.557799999999999983e-02 1.435768206255475161e+04
1.589199999999999988e-02 1.437564275908396485e+04
1.621300000000000172e-02 1.438826869496744985e+04
1.654100000000000015e-02 1.439537414217162768e+04
1.687500000000000111e-02 1.439696867941151504e+04
1.721599999999999867e-02 1.439280979437625865e+04
1.756399999999999975e-02 1.438270546808275139e+04
1.791799999999999990e-02 1.436657885606660057e+04
1.828000000000000111e-02 1.434422639458573940e+04
1.864999999999999991e-02 1.431550102745543336e+04
1.902699999999999877e-02 1.428037814332024573e+04
1.941100000000000117e-02 1.423879894613627221e+04
1.980300000000000116e-02 1.419059103816954485e+04
2.020299999999999874e-02 1.413595700272326394e+04
2.061100000000000085e-02 1.407466941762379247e+04
2.102800000000000155e-02 1.400649730476277546e+04
2.145199999999999885e-02 1.393177882757375846e+04
2.188599999999999920e-02 1.385001143564321865e+04
2.232800000000000062e-02 1.376160487660599756e+04
2.277900000000000064e-02 1.366644189977214592e+04
2.323899999999999924e-02 1.356461960675349656e+04
2.370799999999999991e-02 1.345626797632093621e+04
2.418700000000000017e-02 1.334173184902693902e+04
2.467600000000000002e-02 1.322085541457472027e+04
2.517499999999999946e-02 1.309378939779147913e+04
2.568300000000000097e-02 1.296104014300233393e+04
2.620199999999999960e-02 1.282236388511154655e+04
2.673100000000000129e-02 1.267832724838918512e+04
2.727100000000000010e-02 1.252899031248855681e+04
2.782199999999999951e-02 1.237471039454084894e+04
2.838399999999999951e-02 1.221587566387859624e+04
2.895800000000000110e-02 1.205333584081979279e+04
2.954299999999999982e-02 1.188719287437277853e+04
3.013899999999999912e-02 1.171786370908898607e+04
3.074800000000000103e-02 1.154525957296718116e+04
3.136900000000000105e-02 1.137015111211329713e+04
3.200299999999999673e-02 1.119275824157226089e+04
3.264999999999999847e-02 1.101359257011277077e+04
3.330899999999999833e-02 1.083344713586396938e+04
3.398199999999999832e-02 1.065228208876376812e+04
3.466899999999999843e-02 1.047168069466736051e+04
3.536899999999999766e-02 1.029139773230896753e+04
3.608299999999999702e-02 1.011166484626171041e+04
3.681199999999999750e-02 9.932715815050678430e+03
3.755599999999999911e-02 9.755021739386516856e+03
3.831500000000000183e-02 9.579032323943429219e+03
3.908899999999999875e-02 9.405172667495869973e+03
3.987799999999999678e-02 9.233840567521585399e+03
4.068399999999999794e-02 9.065046733440758544e+03
4.150600000000000123e-02 8.900452743071979057e+03
4.234399999999999969e-02 8.739238743304795207e+03
4.320000000000000229e-02 8.581329194340916729e+03
4.407200000000000006e-02 8.427355049373587462e+03
4.496300000000000296e-02 8.277033441133084125e+03
4.587100000000000205e-02 8.130919720909955686e+03
4.679799999999999932e-02 7.988870844870223664e+03
4.774300000000000072e-02 7.851196948448256080e+03
4.870800000000000129e-02 7.717857936347466421e+03
4.969099999999999906e-02 7.590096953498708899e+03
5.069499999999999701e-02 7.466525982908396145e+03
5.171900000000000108e-02 7.347275718328311996e+03
5.276399999999999840e-02 7.232193901882313185e+03
5.383000000000000285e-02 7.121198846287480592e+03
5.491800000000000154e-02 7.014056589460335999e+03
5.602700000000000041e-02 6.910678402210180138e+03
5.715900000000000147e-02 6.810630307624834131e+03
5.831299999999999678e-02 6.713840569680146473e+03
5.949100000000000221e-02 6.620302521031598189e+03
6.069299999999999695e-02 6.528816991484147366e+03
6.191900000000000182e-02 6.438877669147113011e+03
6.317000000000000393e-02 6.349844908546240731e+03
6.444600000000000328e-02 6.261095336966277500e+03
6.574800000000000089e-02 6.171887415111608789e+03
6.707699999999999774e-02 6.081443243225866354e+03
6.843200000000000671e-02 5.989099498818606662e+03
6.981400000000000106e-02 5.894109024255199984e+03
7.122399999999999565e-02 5.795758766603087679e+03
7.266300000000000536e-02 5.693071728302417796e+03
7.413100000000000245e-02 5.585469705777066338e+03
7.562900000000000178e-02 5.472413464313507575e+03
7.715600000000000236e-02 5.353659867012395807e+03
7.871499999999999331e-02 5.228827799306820452e+03
8.030500000000000138e-02 5.098047239016923413e+03
8.192699999999999982e-02 4.961512008990449431e+03
8.358200000000000351e-02 4.819689472274286345e+03
8.527099999999999957e-02 4.673401611499967657e+03
8.699300000000000088e-02 4.523693400329148972e+03
8.875099999999999656e-02 4.371546978536338429e+03
9.054399999999999948e-02 4.218467302904748067e+03
9.237299999999999678e-02 4.065918576913629749e+03
9.423900000000000332e-02 3.915445328953174794e+03
9.614300000000000623e-02 3.768613397502421321e+03
9.808500000000000552e-02 3.627019056016503782e+03
1.000700000000000062e-01 3.492193523789089795e+03
1.020900000000000002e-01 3.366430336918723697e+03
1.041500000000000065e-01 3.249670286397724794e+03
1.062499999999999972e-01 3.142589394315015397e+03
1.083999999999999964e-01 3.045087228362752739e+03
1.105899999999999939e-01 2.957631795576713557e+03
1.128200000000000036e-01 2.879775964157508497e+03
1.150999999999999940e-01 2.810393218813733256e+03
1.174300000000000066e-01 2.748392490382979304e+03
1.198000000000000037e-01 2.692816779781300284e+03
1.222199999999999953e-01 2.641570933961273113e+03
1.246899999999999953e-01 2.592208021872899735e+03
1.272099999999999898e-01 2.542727594342668908e+03
1.297800000000000065e-01 2.491214368260621086e+03
1.323999999999999899e-01 2.435989898488685412e+03
1.350800000000000056e-01 2.375530340239278758e+03
1.378000000000000058e-01 2.309508056303818194e+03
1.405899999999999928e-01 2.237014103284623161e+03
1.434300000000000019e-01 2.158938419589197565e+03
1.463299999999999879e-01 2.076288842096269946e+03
1.492799999999999960e-01 1.991227360602932549e+03
1.522999999999999909e-01 1.905271931763468501e+03
1.553700000000000081e-01 1.821221405902640527e+03
1.585100000000000120e-01 1.740688661705310778e+03
1.617099999999999926e-01 1.665820688519371743e+03
1.649799999999999878e-01 1.597803185848034445e+03
1.683099999999999874e-01 1.537666841184755640e+03
1.717100000000000015e-01 1.485760482681725989e+03
1.751800000000000024e-01 1.441423526475386325e+03
1.787199999999999900e-01 1.402878475555253544e+03
1.823299999999999921e-01 1.368340312163143381e+03
1.860199999999999909e-01 1.335667627976221638e+03
1.897699999999999942e-01 1.302966479840200691e+03
1.936100000000000043e-01 1.268168655347426238e+03
1.975200000000000011e-01 1.230176817089737142e+03
2.015099999999999947e-01 1.188360441952190968e+03
2.055800000000000127e-01 1.142957253350464043e+03
2.097299999999999998e-01 1.095238502836998578e+03
2.139699999999999935e-01 1.046874606130328630e+03
2.182900000000000118e-01 9.998632236082944473e+02
2.227000000000000091e-01 9.558101346570495025e+02
2.272000000000000131e-01 9.159644038429619286e+02
2.317899999999999960e-01 8.808938363328999230e+02
2.364700000000000135e-01 8.504078905269506095e+02
2.412499999999999922e-01 8.235678592813940213e+02
2.461200000000000054e-01 7.991552477257160945e+02
2.510999999999999899e-01 7.752750059249981405e+02
2.561700000000000088e-01 7.506001878499131408e+02
2.613400000000000167e-01 7.243268385610375617e+02
2.666200000000000236e-01 6.963529412006507755e+02
2.720099999999999740e-01 6.673039004908533798e+02
2.775000000000000244e-01 6.383199990730087166e+02
2.831099999999999728e-01 6.105008702347968210e+02
2.888299999999999756e-01 5.848682626149598036e+02
2.946599999999999775e-01 5.620735376994072112e+02
3.006199999999999983e-01 5.417073149422949427e+02
3.066900000000000182e-01 5.229910013053565763e+02
3.128799999999999915e-01 5.049632879280505904e+02
3.191999999999999837e-01 4.868054169991692675e+02
3.256499999999999950e-01 4.681246822298724624e+02
3.322300000000000253e-01 4.490276893927139099e+02
3.389400000000000190e-01 4.300233372281134621e+02
3.457899999999999863e-01 4.117440151598543139e+02
3.527799999999999825e-01 3.948399314721289102e+02
3.598999999999999977e-01 3.793889457720335372e+02
3.671699999999999964e-01 3.650174802207512812e+02
3.745899999999999785e-01 3.512557280320215227e+02
3.821599999999999997e-01 3.376833342524132036e+02
3.898800000000000043e-01 3.241214817346217956e+02
3.977499999999999925e-01 3.106815444377753010e+02
4.057899999999999840e-01 2.976235500240198917e+02
4.139900000000000246e-01 2.852483250984159895e+02
4.223500000000000032e-01 2.737366799879501968e+02
4.308799999999999852e-01 2.628761193201873425e+02
4.395899999999999808e-01 2.524002273024797489e+02
4.484699999999999798e-01 2.421563902107323258e+02
4.575299999999999923e-01 2.321189848516010841e+02
4.667700000000000182e-01 2.223969327161595402e+02
4.762000000000000122e-01 2.131057682237660345e+02
4.858199999999999741e-01 2.042896659250501727e+02
4.956300000000000150e-01 1.958876135321164327e+02
5.056399999999999784e-01 1.878218391931980875e+02
5.158599999999999852e-01 1.799923823153027058e+02
5.262799999999999701e-01 1.724243332920956107e+02
5.369099999999999984e-01 1.651641014575223494e+02
5.477600000000000247e-01 1.582275800499400589e+02
5.588199999999999834e-01 1.515936584705243888e+02
5.701100000000000056e-01 1.452040361495882905e+02
5.816299999999999804e-01 1.390362197152710451e+02
5.933800000000000185e-01 1.331014774277341246e+02
6.053699999999999637e-01 1.274479483192827303e+02
6.176000000000000378e-01 1.220400025328701901e+02
6.300700000000000189e-01 1.168486947104888429e+02
6.428000000000000380e-01 1.118491916993398689e+02
6.557899999999999840e-01 1.070429605758528879e+02
6.690300000000000136e-01 1.024398166805228527e+02
6.825499999999999901e-01 9.802487221767535175e+01
6.963399999999999590e-01 9.378765090434460205e+01
7.104000000000000314e-01 8.971837036103519836e+01
7.247500000000000053e-01 8.583585961441087875e+01
7.393999999999999462e-01 8.211521805786762229e+01
7.543299999999999450e-01 7.855093871206521783e+01
7.695699999999999763e-01 7.512697720674960067e+01
7.851200000000000401e-01 7.184179037181347383e+01
8.009800000000000253e-01 6.869521299534045511e+01
8.171599999999999975e-01 6.567942115705051265e+01
8.336700000000000221e-01 6.278547001251627080e+01
8.505099999999999882e-01 6.001172498083540319e+01
8.676899999999999613e-01 5.737283066323607983e+01
8.852200000000000069e-01 5.484293644114997335e+01
9.031000000000000139e-01 5.241734365009591556e+01
9.213400000000000478e-01 5.009403592591417009e+01
9.399600000000000177e-01 4.786761876358033163e+01
9.589400000000000146e-01 4.573550522676391239e+01
9.783199999999999674e-01 4.369145741665129634e+01
9.980799999999999672e-01 4.173603145581330409e+01
1.018199999999999994e+00 3.986662115987886068e+01
1.038799999999999946e+00 3.808115449411060638e+01
1.059800000000000075e+00 3.637370915629779944e+01
1.081199999999999939e+00 3.474019816267535532e+01
1.102999999999999980e+00 3.317834763154387190e+01
1.125299999999999967e+00 3.167972116715829500e+01
1.148099999999999898e+00 3.024191637287715650e+01
1.171300000000000008e+00 2.886979831862928236e+01
1.194900000000000073e+00 2.756080601197373525e+01
1.219100000000000072e+00 2.630227554375943910e+01
